trade_index,timestamp,bucket_start_trade,bucket_abs_volume,bucket_net_volume,order_imbalance,bucket_number,vpin_daily,vpin_5day,vpin_7day
12673,2025-04-09 17:34:00,10091,750.4481320877378,249.6623096225793,0.33268429748505296,2582,0.6649567040033098,0.6732813067131456,0.6860723629061105
12673,2025-04-09 17:34:00,10090,750.4481320877378,-662.1045306792241,0.882278870942429,2583,0.67448047695842,0.6763002860893526,0.6860617062319244
12675,2025-04-09 17:41:00,10091,750.4481320877378,-546.139731879662,0.7277514707916025,2584,0.6726237575404111,0.6759500071455042,0.6854449991621253
12675,2025-04-09 17:41:00,10090,750.4481320877378,-554.4644843434357,0.7388445125460198,2585,0.6680218251415968,0.6754822723359257,0.6871000877839708
12676,2025-04-09 17:45:00,10090,750.4481320877378,-685.451309308672,0.913389320327515,2586,0.6682617565573378,0.6752524322154937,0.6883640140524012
12678,2025-04-09 17:49:00,10091,750.4481320877378,4.1181140622629755,0.005487539892739064,2587,0.6499268480932389,0.6714121172524454,0.6860863433939275
12681,2025-04-09 17:58:00,10093,750.4481320877378,183.9575251080571,0.24513023251359084,2588,0.6490362616731504,0.6691626643693458,0.6842099052077166
12682,2025-04-09 17:59:00,10093,750.4481320877378,509.84820172975714,0.679391659369403,2589,0.6453540864595206,0.6700456231526787,0.683883312528815
12686,2025-04-09 18:09:00,10096,750.4481320877378,682.6320183740967,0.9096325104774696,2590,0.6523130294213043,0.6701249062096704,0.6847149313955126
12688,2025-04-09 18:14:00,10097,750.4481320877378,585.2862500869096,0.7799156598053621,2591,0.6538832366624401,0.672446149384009,0.6842453801671453
12688,2025-04-09 18:14:00,10096,750.4481320877378,483.0435714055862,0.6436734942117381,2592,0.6590522205653173,0.6725168024877646,0.683242707240781
12696,2025-04-09 19:05:00,10103,750.4481320877378,42.85025557990974,0.057099556581879735,2593,0.6420799307621045,0.672727132784727,0.6825246686700165
12700,2025-04-09 19:45:00,10106,750.4481320877378,-597.7514591268581,0.7965260136818791,2594,0.6388586405059368,0.6719891380146189,0.6830768586265833
