trade_index,timestamp,bucket_start_trade,bucket_abs_volume,bucket_net_volume,order_imbalance,bucket_number,vpin_daily,vpin_5day,vpin_7day
54154,2025-06-10 03:01:00,52252,1.8106137177126609e-06,1.7794428335977263e-07,0.09827843543821635,1902,0.2460674512554479,0.2475874828926091,0.2502106765599684
54181,2025-06-10 03:28:00,52278,1.8106137177126609e-06,-1.0015100880537642e-06,0.5531329395421608,1903,0.2515660375686383,0.24880071960476058,0.251175035700978
54207,2025-06-10 03:55:00,52303,1.8106137177126609e-06,1.023902897131092e-06,0.5655004638010714,1904,0.2602316813043305,0.24858903650809008,0.2515587721646561
54259,2025-06-10 04:52:00,52354,1.8106137177126609e-06,-2.0480193565407435e-07,0.11311188778178462,1905,0.2609645329683394,0.248250713009459,0.25035830772910705
54288,2025-06-10 05:24:00,52382,1.8106137177126609e-06,-5.727147122783171e-07,0.31630971679692377,1906,0.2659541946270735,0.2473735566772782,0.25108647939218276
54303,2025-06-10 05:39:00,52396,1.8106137177126609e-06,-7.966182226359214e-07,0.43997138364901217,1907,0.265563439114989,0.24886786565109226,0.25184116149579594
54324,2025-06-10 06:02:00,52416,1.8106137177126609e-06,-2.608407869701977e-07,0.14406208481603494,1908,0.2636180306454258,0.24916202191748074,0.2515369995918834
54341,2025-06-10 06:19:00,52432,1.8106137177126609e-06,-3.7985643048811955e-07,0.20979429613953784,1909,0.2618093546860457,0.2499675546954131,0.25139329882799855
54361,2025-06-10 06:40:00,52451,1.8106137177126609e-06,9.121982779976309e-07,0.503806123345849,1910,0.2681582419396164,0.25150086190067367,0.2519016586608211
54394,2025-06-10 07:15:00,52483,1.8106137177126609e-06,-2.445502468752537e-07,0.13506483712284736,1911,0.2602299525142433,0.2517555477812148,0.25151526718624095
54411,2025-06-10 07:33:00,52499,1.8106137177126609e-06,7.474162172885157e-07,0.41279716925635734,1912,0.2615414500177264,0.25228823367092246,0.25185389534541186
54434,2025-06-10 08:01:00,52521,1.8106137177126609e-06,-7.868190251890925e-09,0.004345592974867533,1913,0.2603917349451422,0.25030334837454093,0.2511769996302836
54456,2025-06-10 08:23:00,52542,1.8106137177126609e-06,-2.88309158369871e-07,0.15923283666164337,1914,0.2634552717777164,0.25055797925678175,0.2513741659920565
54506,2025-06-10 09:15:00,52591,1.8106137177126609e-06,-1.891440969142436e-08,0.010446408036341864,1915,0.2617191033956795,0.24997282286038336,0.25006794020510037
54542,2025-06-10 09:58:00,52626,1.8106137177126609e-06,6.050472700025739e-07,0.334166953494049,1916,0.2638694237947414,0.2511946321637722,0.25059160545465775
54603,2025-06-10 11:05:00,52686,1.8106137177126609e-06,-5.862151578679876e-08,0.03237659983094297,1917,0.25961825602617283,0.2505271717103888,0.2495692963454814
54614,2025-06-10 11:16:00,52696,1.8106137177126609e-06,1.4303385945057027e-06,0.7899744603242277,1918,0.27318373660332196,0.2535669079286122,0.2506236877961547
54622,2025-06-10 11:24:00,52703,1.8106137177126609e-06,9.532468173798099e-07,0.5264771872953894,1919,0.27743953610090866,0.25368975530697535,0.2514419259269689
54632,2025-06-10 11:34:00,52712,1.8106137177126609e-06,1.3241008188787359e-06,0.7312994516309451,1920,0.2876253998376328,0.2564443159635833,0.2528168191167196
54643,2025-06-10 11:45:00,52722,1.8106137177126609e-06,6.564672140507564e-08,0.03625661330347525,1921,0.2817816364886819,0.2562850953071917,0.2524084366729718
54652,2025-06-10 11:54:00,52730,1.8106137177126609e-06,-9.229453426131183e-07,0.5097417155212269,1922,0.28176793489361274,0.25788661662057394,0.25220178161601725
